"application_type";"IND_num";"studyID"
"IND";"IND143503";"5002859"
"IND";"IND143503";"AGT-DSM17-016"
"IND";"IND143525";"20226300"
"IND";"IND143525";"20226302"
"IND";"IND143526";"8362825"
"IND";"IND143526";"8362826"
"IND";"IND143546";"18RA0812"
"IND";"IND143546";"8394639"
"IND";"IND143561";"581-0014-TX"
"IND";"IND143561";"581-0015-TX"
"IND";"IND143561";"581-0016-TX"
"IND";"IND143561";"581-0017-TX"
"IND";"IND143567";"1019-051"
"IND";"IND143567";"20162139"
"IND";"IND143586";"20260892"
"IND";"IND143586";"78622"
"IND";"IND143586";"78689"
"IND";"IND143586";"8397741"
"IND";"IND143586";"8397743"
"IND";"IND143586";"8397745"
"IND";"IND143589";"19-1077"
"IND";"IND143589";"19-1148"
"IND";"IND143612";"301376"
"IND";"IND143612";"301377"
"IND";"IND143630";"DJ68XP"
"IND";"IND143630";"MT72MD"
"IND";"IND143652";"DN17152"
"IND";"IND143652";"DN17206"
"IND";"IND143652";"DN18166"
"IND";"IND143652";"DN18167"
"IND";"IND143662";"89531"
"IND";"IND143662";"89543"
"IND";"IND143662";"20215329"
"IND";"IND143665";"P18-S014-RD"
"IND";"IND143665";"P18-S014-SD"
"IND";"IND143665";"R18-S014-RD"
"IND";"IND143665";"R18-S014-SD"
"IND";"IND143681";"08041-17037"
"IND";"IND143681";"08041-17038"
"IND";"IND143681";"08041-17039"
"IND";"IND143681";"08041-17040"
"IND";"IND143682";"A2018086-T002-01"
"IND";"IND143682";"A2018086-T002-02"
"IND";"IND143682";"A2018086-T005-01"
"IND";"IND143682";"A2018086-T011-01"
"IND";"IND143682";"A2018086-T014-01"
"IND";"IND143682";"A2018086-T086-01"
"IND";"IND143683";"6700582"
"IND";"IND143683";"8002339"
"IND";"IND143683";"8002340"
"IND";"IND143683";"8002342"
"IND";"IND143686";"1020-7114"
"IND";"IND143687";"20165923"
"IND";"IND143698";"1020-3531"
"IND";"IND143698";"2.982E+11"
"IND";"IND143699";"18R147"
"IND";"IND143725";"20166458"
"IND";"IND143725";"20166460"
"IND";"IND143725";"20192387"
"IND";"IND143725";"20200550"
"IND";"IND143727";"2081-034"
"IND";"IND143727";"2081-035"
"IND";"IND143727";"2081-036"
"IND";"IND143727";"2081-037"
"IND";"IND143727";"2081-041"
"IND";"IND143727";"2081-042"
"IND";"IND143732";"5002665"
"IND";"IND143732";"5002666"
"IND";"IND143732";"5002961"
"IND";"IND143732";"5002962"
"IND";"IND143732";"5003266"
"IND";"IND143732";"5003267"
"IND";"IND143732";"5003275"
"IND";"IND143732";"5003276"
"IND";"IND143760";"20194989"
"IND";"IND143767";"1019-1153"
"IND";"IND143794";"18GR136"
"IND";"IND143794";"18LJ001"
"IND";"IND143794";"18LJ009"
"IND";"IND143794";"18LJ045"
"IND";"IND143794";"19GR035"
"IND";"IND143794";"19GR036"
"IND";"IND143794";"20289312"
"IND";"IND143807";"20196412"
"IND";"IND143807";"20286942"
"IND";"IND143807";"8365930"
"IND";"IND143807";"8382423"
"IND";"IND143807";"8391044"
"IND";"IND143807";"8391045"
"IND";"IND143807";"8401650"
"IND";"IND143807";"8418576"
"IND";"IND143807";"8420897"
"IND";"IND143807";"JAM0043"
"IND";"IND143829";"19GR094"
"IND";"IND143829";"20164302"
"IND";"IND143829";"20246792"
"IND";"IND143846";"8386524"
"IND";"IND143846";"8409009"
"IND";"IND143872";"1617RD2"
"IND";"IND143877";"1118-1731"
"IND";"IND143877";"1118-1742"
"IND";"IND143893";"8407708"
"IND";"IND143894";"1870097"
"IND";"IND143895";"686-0010-TX"
"IND";"IND143895";"686-0011-TX"
"IND";"IND143897";"20133110"
"IND";"IND143897";"20180084"
"IND";"IND143936";"20173175"
"IND";"IND143936";"20173462"
"IND";"IND143936";"20184396"
"IND";"IND143936";"6700657"
"IND";"IND143936";"8405298"
"IND";"IND143936";"8407565"
"IND";"IND143953";"20107754"
"IND";"IND143953";"20136619"
"IND";"IND143953";"20136620"
"IND";"IND143953";"20172684"
"IND";"IND143953";"20172685"
"IND";"IND143960";"8388219"
"IND";"IND143960";"8388220"
"IND";"IND143960";"8388221"
"IND";"IND143960";"T42417013-GN"
"IND";"IND143968";"20-1155"
"IND";"IND143970";"B-8354"
"IND";"IND143970";"B-8565"
"IND";"IND143970";"SBL500-775"
"IND";"IND143970";"SBL501-008"
"IND";"IND143970";"SR180074"
"IND";"IND143973";"RP07PG"
"IND";"IND143976";"18-1037"
"IND";"IND143976";"18-1038"
"IND";"IND143976";"18-1039"
"IND";"IND143976";"19-1070"
"IND";"IND143976";"19-1071"
"IND";"IND143995";"1525-P02-065"
"IND";"IND143995";"2042-T01-065"
"IND";"IND143996";"20154959"
"IND";"IND144008";"20143588"
"IND";"IND144008";"20169853"
"IND";"IND144034";"5002659"
"IND";"IND144052";"B170443"
"IND";"IND144052";"B170444"
"IND";"IND144053";"550-0015-TX"
"IND";"IND144053";"550-0016-TX"
"IND";"IND144053";"550-0017-TX"
"IND";"IND144053";"550-0018-TX"
"IND";"IND144053";"550-0021-TX"
"IND";"IND144074";"8398065"
"IND";"IND144074";"8398066"
"IND";"IND144078";"B0019"
"IND";"IND144078";"B-8518"
"IND";"IND144078";"E0686"
"IND";"IND144078";"SBL055-562"
"IND";"IND144089";"46951TCC"
"IND";"IND144090";"880-0003-TX"
"IND";"IND144090";"880-0004-TX"
"IND";"IND144117";"E005-VO-006"
"IND";"IND144147";"119-001"
"IND";"IND144147";"119-004"
"IND";"IND144147";"119-005"
"IND";"IND144147";"119-006"
"IND";"IND144171";"863-623"
"IND";"IND144171";"863-676"
"IND";"IND144171";"863-677"
"IND";"IND144173";"8397330"
"IND";"IND144175";"741-0009-TX"
"IND";"IND144175";"741-0010-TX"
"IND";"IND144184";"3018"
"IND";"IND144184";"3083"
"IND";"IND144215";"18107AD1"
"IND";"IND144215";"18107RD1"
"IND";"IND144215";"1847NG1"
"IND";"IND144217";"655228"
"IND";"IND144217";"18GR289"
"IND";"IND144217";"18LJ026"
"IND";"IND144217";"18LJ073"
"IND";"IND144218";"8391993"
"IND";"IND144237";"8402269"
"IND";"IND144237";"8402270"
"IND";"IND144237";"8453460"
"IND";"IND144254";"20088046"
"IND";"IND144254";"2100-440"
"IND";"IND144254";"2100-470"
"IND";"IND144257";"79903-18-567"
"IND";"IND144257";"79903-18-708"
"IND";"IND144263";"CH001P"
"IND";"IND144287";"709-0012-TX"
"IND";"IND144287";"709-0015-TX"
"IND";"IND144291";"18CA26"
"IND";"IND144291";"18CA28"
"IND";"IND144291";"19CB11"
"IND";"IND144292";"2344-055"
"IND";"IND144292";"2344-056"
"IND";"IND144292";"2344-057"
"IND";"IND144292";"2344-058"
"IND";"IND144292";"2344-060"
"IND";"IND144292";"2344-061"
"IND";"IND144292";"2344-108"
"IND";"IND144313";"2674-020"
"IND";"IND144313";"2674-022"
"IND";"IND144313";"2674-041"
"IND";"IND144313";"2674-042"
"IND";"IND144327";"31533"
"IND";"IND144327";"74620"
"IND";"IND144333";"2249-062"
"IND";"IND144333";"2249-063"
"IND";"IND144333";"2249-080"
"IND";"IND144333";"2249-081"
"IND";"IND144333";"2249-086"
"IND";"IND144353";"8001728"
"IND";"IND144353";"8001769"
"IND";"IND144353";"8001986"
"IND";"IND144353";"8001987"
"IND";"IND144353";"8002064"
"IND";"IND144353";"8002559"
"IND";"IND144353";"8002560"
"IND";"IND144357";"SBL315-633"
"IND";"IND144357";"SBL315-636"
"IND";"IND144376";"8385460"
"IND";"IND144377";"36182"
"IND";"IND144377";"36183"
"IND";"IND144391";"20097.001"
"IND";"IND144391";"20097.002"
"IND";"IND144392";"20154756"
"IND";"IND144393";"20186326"
"IND";"IND144393";"20193735"
"IND";"IND144396";"T103555-9"
"IND";"IND144396";"T103556-0"
"IND";"IND144418";"3137-001"
"IND";"IND144420";"3044-001"
"IND";"IND144420";"3044-009"
"IND";"IND144430";"T103780-9"
"IND";"IND144430";"T103849-5"
"IND";"IND144430";"T103875-4"
"IND";"IND144434";"SBL250-248"
"IND";"IND144434";"SBL250-259"
"IND";"IND144434";"SBL250-276"
"IND";"IND144435";"1770576"
"IND";"IND144435";"1870081"
"IND";"IND144437";"36701"
"IND";"IND144437";"36702"
"IND";"IND144490";"2360-029"
"IND";"IND144490";"2360-030"
"IND";"IND144490";"2360-031"
"IND";"IND144490";"2360-032"
"IND";"IND144496";"17-DA721-N0"
"IND";"IND144496";"18-DA0226-0"
"IND";"IND144496";"18-DA0237-0"
"IND";"IND144515";"20299141"
"IND";"IND144515";"20299142"
"IND";"IND144515";"IUY0003"
"IND";"IND144515";"IUY0005"
"IND";"IND144515";"IUY0006_PHASE_1"
"IND";"IND144515";"IUY0006_PHASE_2"
"IND";"IND144515";"IUY0008"
"IND";"IND144528";"1457011"
"IND";"IND144528";"1457012"
"IND";"IND144528";"1457013"
"IND";"IND144528";"1457014"
"IND";"IND144528";"1457015"
"IND";"IND144529";"8002471"
"IND";"IND144529";"8002472"
"IND";"IND144544";"661107"
"IND";"IND144544";"661108"
"IND";"IND144544";"2902-007"
"IND";"IND144547";"ATI0002"
"IND";"IND144547";"ATI0004"
"IND";"IND144547";"ATI0023"
"IND";"IND144579";"591-074"
"IND";"IND144579";"591-075"
"IND";"IND144579";"591-089"
"IND";"IND144579";"SBL500-922"
"IND";"IND144579";"SBL500-923"
"IND";"IND144579";"XGNO00001"
"IND";"IND144579";"XGNO00002"
"IND";"IND144579";"XGNO00004"
"IND";"IND144589";"512505"
"IND";"IND144589";"8361318"
"IND";"IND144589";"8361319"
"IND";"IND144591";"SBL315-727"
"IND";"IND144591";"SBL315-728"
"IND";"IND144591";"SBL315-807"
"IND";"IND144621";"20199275"
"IND";"IND144621";"20240870"
"IND";"IND144621";"31484"
"IND";"IND144621";"31540"
"IND";"IND144621";"8402826"
"IND";"IND144622";"20180556"
"IND";"IND144622";"8400306"
"IND";"IND144623";"5002800"
"IND";"IND144625";"8404209"
"IND";"IND144626";"8383043"
"IND";"IND144626";"8383044"
"IND";"IND144626";"8383046"
"IND";"IND144626";"8392866"
"IND";"IND144627";"62556"
"IND";"IND144627";"62558"
"IND";"IND144627";"74384"
"IND";"IND144627";"74386"
"IND";"IND144627";"8446498"
"IND";"IND144646";"20167724"
"IND";"IND144646";"20174066"
"IND";"IND144646";"20197161"
"IND";"IND144646";"20198216"
"IND";"IND144646";"20262011"
"IND";"IND144646";"20262014"
"IND";"IND144662";"20172167"
"IND";"IND144664";"1322.04"
"IND";"IND144664";"2910-001"
"IND";"IND144664";"2910-002"
"IND";"IND144666";"1745-19091"
"IND";"IND144666";"1745-19092"
"IND";"IND144666";"1745-20001"
"IND";"IND144666";"1745-20002"
"IND";"IND144684";"AJ054R"
"IND";"IND144684";"AJ055D"
"IND";"IND144684";"AJ056R"
"IND";"IND144684";"AJ057D"
"IND";"IND144688";"1569003"
"IND";"IND144688";"1569004"
"IND";"IND144688";"66703-18-604"
"IND";"IND144688";"66703-18-755"
"IND";"IND144688";"66703-19-086"
"IND";"IND144688";"66703-19-087"
"IND";"IND144698";"593-0014-TX"
"IND";"IND144712";"18-022-ac"
"IND";"IND144712";"18-052-su"
"IND";"IND144712";"18-053-su"
"IND";"IND144712";"B-8487"
"IND";"IND144712";"B-8488"
"IND";"IND144712";"B-8547"
"IND";"IND144712";"B-8551"
"IND";"IND144712";"B-8552"
"IND";"IND144712";"B-8624"
"IND";"IND144712";"B-8667"
"IND";"IND144712";"B-8668"
"IND";"IND144712";"N-2016"
"IND";"IND144712";"N-2214"
"IND";"IND144712";"N-2349"
"IND";"IND144721";"8408645"
"IND";"IND144730";"20159804"
"IND";"IND144741";"36733"
"IND";"IND144750";"89103-19-1218"
"IND";"IND144750";"89103-19-1219"
"IND";"IND144750";"89103-19-219"
"IND";"IND144750";"89103-19-220"
"IND";"IND144750";"89103-19-771"
"IND";"IND144750";"89103-19-772"
"IND";"IND144762";"18R100"
"IND";"IND144762";"19R059"
"IND";"IND144767";"20135021"
"IND";"IND144767";"8001950"
"IND";"IND144767";"8002221"
"IND";"IND144767";"8002222"
"IND";"IND144795";"494-0043-TX"
"IND";"IND144795";"494-0044-TX"
"IND";"IND144837";"2.917E+11"
"IND";"IND144837";"2.917E+11"
"IND";"IND144837";"2.917E+11"
"IND";"IND144837";"2.917E+11"
"IND";"IND144838";"2.917E+11"
"IND";"IND144838";"2.917E+11"
"IND";"IND144838";"2.917E+11"
"IND";"IND144838";"2.917E+11"
"IND";"IND144840";"1789AD1"
"IND";"IND144840";"1789RD2"
"IND";"IND144841";"6700704"
"IND";"IND144841";"6700705"
"IND";"IND144844";"19-1127"
"IND";"IND144844";"19-1128"
"IND";"IND144847";"1248001"
"IND";"IND144847";"1248002"
"IND";"IND144847";"1282.03"
"IND";"IND144847";"8403863"
"IND";"IND144847";"8403864"
"IND";"IND144847";"8403865"
"IND";"IND144847";"8403866"
"IND";"IND144861";"SBL353-024"
"IND";"IND144861";"SBL353-025"
"IND";"IND144861";"SBL353-026"
"IND";"IND144861";"SBL353-041"
"IND";"IND144861";"SBL353-042"
"IND";"IND144861";"SBL353-045"
"IND";"IND144861";"SBL353-046"
"IND";"IND144872";"20235917"
"IND";"IND144888";"20170843"
"IND";"IND144888";"20170886"
"IND";"IND144888";"DN17008"
"IND";"IND144888";"DT15053"
"IND";"IND144889";"20213475"
"IND";"IND144889";"3024-001"
"IND";"IND144891";"1355.01"
"IND";"IND144891";"1355.02"
"IND";"IND144891";"3001-001"
"IND";"IND144891";"3001-002"
"IND";"IND144891";"3001-003"
"IND";"IND144891";"3001-004"
"IND";"IND144901";"47033TSS"
"IND";"IND144901";"47034TSC"
"IND";"IND144901";"47035TSS"
"IND";"IND144901";"47036TSC"
"IND";"IND144901";"78103-19-287"
"IND";"IND144901";"78103-19-288"
"IND";"IND144903";"8396885"
"IND";"IND144903";"8401913"
"IND";"IND144903";"8401914"
"IND";"IND144905";"8404142"
"IND";"IND144905";"8404143"
"IND";"IND144909";"2586-021"
"IND";"IND144937";"79603-18-381"
"IND";"IND144937";"79603-18-382"
"IND";"IND144947";"8386274"
"IND";"IND144947";"8386275"
"IND";"IND144947";"8397865"
"IND";"IND144947";"8397866"
"IND";"IND144951";"381-0017-TX"
"IND";"IND144958";"SBL019-146"
"IND";"IND144958";"SBL019-147"
"IND";"IND144968";"19B099"
"IND";"IND144968";"8441451"
"IND";"IND144970";"20162648"
"IND";"IND144970";"SNBL.223.80"
"IND";"IND144984";"022-005b"
"IND";"IND144984";"AB22625"
"IND";"IND144987";"2610-005"
"IND";"IND144987";"2610-006"
"IND";"IND144987";"2610-010"
"IND";"IND144987";"2610-012"
"IND";"IND144987";"967-1901"
"IND";"IND144987";"LSJ0005"
"IND";"IND144987";"LSJ0006"
"IND";"IND144987";"LSJ0018"
"IND";"IND144989";"86657"
"IND";"IND144989";"86658"
"IND";"IND144989";"86678"
"IND";"IND144989";"86679"
"IND";"IND144990";"B18490"
"IND";"IND144990";"B18992"
"IND";"IND145016";"P18-180-RD"
"IND";"IND145016";"P18-180-SD"
"IND";"IND145016";"P19-S108-RD"
"IND";"IND145016";"R18-180-RD"
"IND";"IND145016";"R18-180-SD"
"IND";"IND145016";"R19-S108-RD"
"IND";"IND145019";"3013-001"
"IND";"IND145019";"86903-19-173"
"IND";"IND145019";"86903-19-174"
"IND";"IND145019";"86903-19-176"
"IND";"IND145019";"86903-19-178"
"IND";"IND145036";"727-125"
"IND";"IND145036";"8382787"
"IND";"IND145036";"8416738"
"IND";"IND145052";"74822B"
"IND";"IND145056";"20173471"
"IND";"IND145056";"20173473"
"IND";"IND145056";"6901948"
"IND";"IND145056";"8002601"
"IND";"IND145056";"8002602"
"IND";"IND145060";"460063"
"IND";"IND145060";"223.87"
"IND";"IND145070";"35947"
"IND";"IND145070";"36877"
"IND";"IND145070";"36878"
"IND";"IND145073";"46531TSR"
"IND";"IND145073";"78177"
"IND";"IND145073";"78380"
"IND";"IND145073";"78426"
"IND";"IND145084";"727-127"
"IND";"IND145084";"8403489"
"IND";"IND145088";"754504"
"IND";"IND145088";"754506"
"IND";"IND145088";"754507"
"IND";"IND145088";"754508"
"IND";"IND145088";"754509"
"IND";"IND145093";"20100028K"
"IND";"IND145093";"20100090K"
"IND";"IND145093";"3222-001"
"IND";"IND145093";"3222-004"
"IND";"IND145093";"700026"
"IND";"IND145093";"74925"
"IND";"IND145093";"74967"
"IND";"IND145100";"20168513"
"IND";"IND145102";"BR98SC"
"IND";"IND145102";"DH39VS"
"IND";"IND145109";"1091004"
"IND";"IND145109";"36921"
"IND";"IND145109";"20167844"
"IND";"IND145109";"20177729"
"IND";"IND145109";"MD67BB"
"IND";"IND145129";"83903-18-573"
"IND";"IND145129";"83903-18-574"
"IND";"IND145148";"20018.002"
"IND";"IND145148";"20209916"
"IND";"IND145148";"20229171"
"IND";"IND145148";"20241860"
"IND";"IND145148";"20242020"
"IND";"IND145162";"20168785"
"IND";"IND145162";"20208615"
"IND";"IND145164";"20152509"
"IND";"IND145164";"20189140"
"IND";"IND145166";"59203-19-1180"
"IND";"IND145166";"59203-19-1181"
"IND";"IND145177";"0436DS130_002"
"IND";"IND145177";"0436DS130_003"
"IND";"IND145177";"0436RS130_001"
"IND";"IND145177";"1259DS130_001"
"IND";"IND145177";"1275RS130_001"
"IND";"IND145179";"2769-001"
"IND";"IND145179";"2769-004"
"IND";"IND145179";"2769-005"
"IND";"IND145179";"2769-006"
"IND";"IND145179";"2769-007"
"IND";"IND145180";"2440-041"
"IND";"IND145180";"2440-044"
"IND";"IND145180";"2440-052"
"IND";"IND145180";"2440-053"
"IND";"IND145206";"1161.17"
"IND";"IND145206";"1161.27"
"IND";"IND145214";"8394071"
"IND";"IND145214";"8394088"
"IND";"IND145214";"8413261"
"IND";"IND145214";"8413262"
"IND";"IND145216";"18R008"
"IND";"IND145216";"18R105"
"IND";"IND145216";"18R162"
"IND";"IND145216";"19R114"
"IND";"IND145216";"WK98FC"
"IND";"IND145222";"D18-S246-2RD"
"IND";"IND145222";"D18-S246-RD"
"IND";"IND145222";"D18-S246-SD"
"IND";"IND145222";"Q18-S246-RD2"
"IND";"IND145222";"R18-S246-RD"
"IND";"IND145222";"R18-S246-SD"
"IND";"IND145264";"8349057"
"IND";"IND145264";"8362715"
"IND";"IND145264";"8386134"
"IND";"IND145272";"1881-147"
"IND";"IND145303";"8399250"
"IND";"IND145303";"8404145"
"IND";"IND145303";"8409506"
"IND";"IND145303";"8409510"
"IND";"IND145303";"8425080"
"IND";"IND145303";"8425370"
"IND";"IND145305";"P19-S039-RD"
"IND";"IND145311";"8002568"
"IND";"IND145311";"8002569"
"IND";"IND145311";"8003147"
"IND";"IND145311";"8003221"
"IND";"IND145335";"1377.01"
"IND";"IND145335";"1377.02"
"IND";"IND145341";"8385912"
"IND";"IND145341";"8389798"
"IND";"IND145341";"8398801"
"IND";"IND145341";"8426904"
"IND";"IND145348";"5003121"
"IND";"IND145348";"5003122"
"IND";"IND145348";"6902009"
"IND";"IND145348";"6902010"
"IND";"IND145348";"8394222"
"IND";"IND145348";"8394223"
"IND";"IND145348";"8407099"
"IND";"IND145348";"8407100"
"IND";"IND145348";"8421308"
"IND";"IND145348";"8448005"
"IND";"IND145349";"0968-18164"
"IND";"IND145349";"0968-18165"
"IND";"IND145352";"8387293"
"IND";"IND145352";"8387321"
"IND";"IND145352";"8389556"
"IND";"IND145359";"20147629"
"IND";"IND145374";"DT-1606-008"
"IND";"IND145374";"DT-1606-009"
"IND";"IND145374";"DT-1606-015"
"IND";"IND145374";"DT-1606-016"
"IND";"IND145374";"DT-1764-294"
"IND";"IND145374";"DT-1801-015"
"IND";"IND145451";"511-0116-TX"
"IND";"IND145451";"8463815"
"IND";"IND145451";"8463816"
"IND";"IND145466";"PL-001"
"IND";"IND145466";"T96420001-GN"
"IND";"IND145487";"7300733"
"IND";"IND145487";"7300740"
"IND";"IND145498";"20071.004"
"IND";"IND145498";"20100.001"
"IND";"IND145498";"53059"
"IND";"IND145511";"1019-067"
"IND";"IND145511";"20197955"
"IND";"IND145511";"M-TOX-33"
"IND";"IND145522";"2823-004"
"IND";"IND145522";"2823-005"
"IND";"IND145525";"2100-406"
"IND";"IND145525";"2100-443"
"IND";"IND145541";"5003075"
"IND";"IND145541";"5500275"
"IND";"IND145541";"5500276"
"IND";"IND145541";"5500387"
"IND";"IND145541";"5500539"
"IND";"IND145541";"8002927"
"IND";"IND145544";"20065.001"
"IND";"IND145544";"20065.002"
"IND";"IND145561";"446-0017-TX"
"IND";"IND145561";"446-0019-TX"
"IND";"IND145561";"P209-SE-027"
"IND";"IND145561";"SE-76-01"
"IND";"IND145561";"SE-76-06"
"IND";"IND145561";"VLL-0917-NG-T059"
"IND";"IND145563";"86621"
"IND";"IND145563";"86622"
"IND";"IND145563";"86623"
"IND";"IND145563";"86624"
"IND";"IND145563";"86650"
"IND";"IND145563";"86659"
"IND";"IND145563";"86697"
"IND";"IND145563";"86698"
"IND";"IND145563";"2344-053"
"IND";"IND145563";"2344-059"
"IND";"IND145565";"1020-2672"
"IND";"IND145565";"18-IV0088-0"
"IND";"IND145565";"36835"
"IND";"IND145565";"36836"
"IND";"IND145565";"78284"
"IND";"IND145565";"78285"
"IND";"IND145581";"5003081"
"IND";"IND145581";"814-1525"
"IND";"IND145592";"T103851-8"
"IND";"IND145592";"T104110-7"
"IND";"IND145592";"T104349-1"
"IND";"IND145592";"T104371-6"
"IND";"IND145632";"8403946"
"IND";"IND145632";"8403948"
"IND";"IND145632";"8403949"
"IND";"IND145632";"8403950"
"IND";"IND145632";"8403951"
"IND";"IND145632";"8409991"
"IND";"IND145632";"8451370"
"IND";"IND145632";"8451371"
"IND";"IND145632";"8464148"
"IND";"IND145632";"8464244"
"IND";"IND145643";"8404629"
"IND";"IND145643";"8404630"
"IND";"IND145643";"8404631"
"IND";"IND145643";"8404633"
"IND";"IND145643";"VNG6586"
"IND";"IND145643";"VNG6587"
"IND";"IND145643";"VNG6655"
"IND";"IND145643";"VNG6807"
"IND";"IND145658";"35135"
"IND";"IND145658";"35141"
"IND";"IND145658";"75932"
"IND";"IND145662";"8383064"
"IND";"IND145662";"8383066"
"IND";"IND145662";"8400475"
"IND";"IND145662";"8400476"
"IND";"IND145662";"8403400"
"IND";"IND145662";"8403401"
"IND";"IND145662";"8449406"
"IND";"IND145662";"PTG-A1-030"
"IND";"IND145672";"T104009-4"
"IND";"IND145672";"T104039-7"
"IND";"IND145672";"T104164-6"
"IND";"IND145672";"T104244-5"
"IND";"IND145673";"T104009-4"
"IND";"IND145673";"T104039-7"
"IND";"IND145673";"T104164-6"
"IND";"IND145673";"T104244-5"
"IND";"IND145674";"P18-001-CD"
"IND";"IND145680";"93803-19-831"
"IND";"IND145680";"93803-19-832"
"IND";"IND145683";"20226788"
"IND";"IND145683";"20280944"
"IND";"IND145687";"8381485"
"IND";"IND145687";"8393273"
"IND";"IND145687";"8393863"
"IND";"IND145687";"8393864"
"IND";"IND145700";"886-381"
"IND";"IND145700";"886-385"
"IND";"IND145700";"886-386"
"IND";"IND145713";"1020-1715"
"IND";"IND145713";"1020-1727"
"IND";"IND145713";"757-0011-TX"
"IND";"IND145713";"757-0012-TX"
"IND";"IND145713";"757-0019-TX"
"IND";"IND145713";"757-0020-TX"
"IND";"IND145713";"757-0021-TX"
"IND";"IND145713";"757-0022-TX"
"IND";"IND145753";"P18-161-RD"
"IND";"IND145774";"8398689"
"IND";"IND145774";"8401284"
"IND";"IND145775";"0436DR48_001"
"IND";"IND145775";"0436RR48_002"
"IND";"IND145775";"0470DR48_002"
"IND";"IND145775";"0470RR48_001"
"IND";"IND145799";"18GR224"
"IND";"IND145799";"18LJ095"
"IND";"IND145799";"19GR226"
"IND";"IND145799";"19LJ028"
"IND";"IND145799";"20214635"
"IND";"IND145799";"20214637"
"IND";"IND145799";"20GR034"
"IND";"IND145811";"300060"
"IND";"IND145812";"BK22BD"
"IND";"IND145812";"JP76NV"
"IND";"IND145812";"M71668N"
"IND";"IND145812";"P71427N"
"IND";"IND145812";"P71602N"
"IND";"IND145814";"18GR283"
"IND";"IND145814";"19GR007"
"IND";"IND145814";"19GR028"
"IND";"IND145814";"19GR033"
"IND";"IND145814";"19GR225"
"IND";"IND145814";"19GR308"
"IND";"IND145814";"19GR309"
"IND";"IND145814";"19LJ054"
"IND";"IND145824";"A2017013-T002-02"
"IND";"IND145824";"A2017013-T003-01"
"IND";"IND145824";"A2017013-T011-02"
"IND";"IND145824";"A2017013-T012-01"
"IND";"IND145824";"A2017013-T082-01"
"IND";"IND145824";"A2017013-T086-01"
"IND";"IND145825";"8382823"
"IND";"IND145825";"8382824"
"IND";"IND145825";"8413493"
"IND";"IND145825";"8417886"
"IND";"IND145841";"925-0026-TX"
"IND";"IND145841";"925-0027-TX"
"IND";"IND145841";"925-0028-TX"
"IND";"IND145841";"925-0029-TX"
"IND";"IND145842";"WF74CY"
"IND";"IND145844";"20222451"
"IND";"IND145844";"20222452"
"IND";"IND145844";"20222453"
"IND";"IND145844";"20249392"
"IND";"IND145844";"20249393"
"IND";"IND145869";"37862"
